Id,Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities,country+province,Lat,Long,day_from_jan_first,temp,min,max,stp,wdsp,prcp,fog
29910,29911,Vermont,US,2020-03-19,22.0,0.0,US-Vermont,44.04590000000004,-72.7107,79,35.8,27.0,43.0,987.1,5.3,0.02,1
29911,29912,Vermont,US,2020-03-20,29.0,2.0,US-Vermont,44.04590000000004,-72.7107,80,45.2,30.0,64.0,971.2,9.3,0.02,1
29912,29913,Vermont,US,2020-03-21,29.0,2.0,US-Vermont,44.04590000000004,-72.7107,81,30.5,21.0,52.0,982.6,11.2,0.03,1
29913,29914,Vermont,US,2020-03-22,52.0,2.0,US-Vermont,44.04590000000004,-72.7107,82,22.1,12.9,35.1,996.1,3.6,0.0,0
29914,29915,Vermont,US,2020-03-23,75.0,5.0,US-Vermont,44.04590000000004,-72.7107,83,26.1,12.9,34.0,991.8,7.1,0.0,1
29915,29916,Vermont,US,2020-03-24,95.0,7.0,US-Vermont,44.04590000000004,-72.7107,84,30.1,17.1,34.0,979.8,3.8,0.6,1
29916,29917,Vermont,US,2020-03-25,125.0,8.0,US-Vermont,44.04590000000004,-72.7107,85,28.1,16.0,42.1,981.2,3.1,0.01,1
29917,29918,Vermont,US,2020-03-26,158.0,9.0,US-Vermont,44.04590000000004,-72.7107,86,37.1,16.0,51.1,974.8,4.8,0.0,0
29918,29919,Vermont,US,2020-03-27,184.0,10.0,US-Vermont,44.04590000000004,-72.7107,87,41.4,21.9,51.1,969.9,7.5,0.0,1
29919,29920,Vermont,US,2020-03-28,211.0,12.0,US-Vermont,44.04590000000004,-72.7107,88,36.6,21.0,50.0,979.7,2.4,0.0,0
29920,29921,Vermont,US,2020-03-29,235.0,12.0,US-Vermont,44.04590000000004,-72.7107,89,39.2,21.0,50.0,978.5,7.1,0.0,1
29921,29922,Vermont,US,2020-03-30,256.0,12.0,US-Vermont,44.04590000000004,-72.7107,90,34.0,33.1,35.1,975.4,6.5,0.51,1
29922,29923,Vermont,US,2020-03-31,293.0,13.0,US-Vermont,44.04590000000004,-72.7107,91,34.0,33.1,35.1,975.4,6.5,0.51,1
29923,29924,Vermont,US,2020-04-01,321.0,16.0,US-Vermont,44.04590000000004,-72.7107,92,34.0,33.1,35.1,975.4,6.5,0.51,1
29924,29925,Vermont,US,2020-04-02,338.0,17.0,US-Vermont,44.04590000000004,-72.7107,93,34.0,33.1,35.1,975.4,6.5,0.51,1
29960,29961,Virgin Islands,US,2020-01-22,0.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,22,78.9,77.0,81.3,999.9,0,0.0,0
29961,29962,Virgin Islands,US,2020-01-23,0.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,23,79.3,77.2,81.0,999.9,0,0.0,0
29962,29963,Virgin Islands,US,2020-01-24,0.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,24,75.4,72.5,78.4,999.9,0,0.0,0
29963,29964,Virgin Islands,US,2020-01-25,0.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,25,77.1,74.5,81.5,999.9,0,0.0,0
29964,29965,Virgin Islands,US,2020-01-26,0.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,26,77.3,74.7,79.5,999.9,0,0.0,0
29965,29966,Virgin Islands,US,2020-01-27,0.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,27,77.5,73.8,80.2,999.9,0,0.0,0
29966,29967,Virgin Islands,US,2020-01-28,0.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,28,78.0,73.8,82.6,999.9,0,0.0,0
29967,29968,Virgin Islands,US,2020-01-29,0.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,29,79.6,76.3,82.9,999.9,0,0.0,0
29968,29969,Virgin Islands,US,2020-01-30,0.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,30,78.1,74.3,80.2,999.9,0,0.0,0
29969,29970,Virgin Islands,US,2020-01-31,0.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,31,79.1,76.5,81.5,999.9,0,0.0,0
29970,29971,Virgin Islands,US,2020-02-01,0.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,32,79.0,76.1,82.2,999.9,0,0.0,0
29971,29972,Virgin Islands,US,2020-02-02,0.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,33,78.7,77.2,80.2,999.9,0,0.0,0
29972,29973,Virgin Islands,US,2020-02-03,0.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,34,78.8,75.7,82.0,999.9,0,0.0,0
29973,29974,Virgin Islands,US,2020-02-04,0.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,35,79.1,76.5,82.0,999.9,0,0.0,0
29974,29975,Virgin Islands,US,2020-02-05,0.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,36,79.3,75.6,83.8,999.9,0,0.0,0
29975,29976,Virgin Islands,US,2020-02-06,0.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,37,79.8,77.4,83.1,999.9,0,0.0,0
29976,29977,Virgin Islands,US,2020-02-07,0.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,38,79.6,77.0,82.0,999.9,0,0.0,0
29977,29978,Virgin Islands,US,2020-02-08,0.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,39,79.5,77.7,81.7,999.9,0,0.0,0
29978,29979,Virgin Islands,US,2020-02-09,0.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,40,79.3,75.2,82.6,999.9,0,0.0,0
29979,29980,Virgin Islands,US,2020-02-10,0.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,41,79.4,75.7,83.1,999.9,0,0.0,0
29980,29981,Virgin Islands,US,2020-02-11,0.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,42,79.8,77.0,82.9,999.9,0,0.0,0
29981,29982,Virgin Islands,US,2020-02-12,0.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,43,79.5,77.2,82.8,999.9,0,0.0,0
29982,29983,Virgin Islands,US,2020-02-13,0.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,44,79.5,77.5,82.4,999.9,0,0.0,0
29983,29984,Virgin Islands,US,2020-02-14,0.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,45,77.8,73.0,80.2,999.9,0,0.0,0
29984,29985,Virgin Islands,US,2020-02-15,0.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,46,77.5,73.9,80.8,999.9,0,0.0,0
29985,29986,Virgin Islands,US,2020-02-16,0.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,47,78.0,76.3,80.8,999.9,0,0.0,0
29986,29987,Virgin Islands,US,2020-02-17,0.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,48,78.6,74.8,81.5,999.9,0,0.0,0
29987,29988,Virgin Islands,US,2020-02-18,0.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,49,78.7,75.9,82.2,999.9,0,0.0,0
29988,29989,Virgin Islands,US,2020-02-19,0.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,50,78.0,75.2,81.7,999.9,0,0.0,0
29989,29990,Virgin Islands,US,2020-02-20,0.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,51,79.0,76.1,82.2,999.9,0,0.0,0
29990,29991,Virgin Islands,US,2020-02-21,0.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,52,78.1,75.2,80.4,999.9,0,0.0,0
29991,29992,Virgin Islands,US,2020-02-22,0.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,53,77.7,76.5,79.5,999.9,0,0.0,0
29992,29993,Virgin Islands,US,2020-02-23,0.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,54,78.2,77.0,79.5,999.9,0,0.0,0
29993,29994,Virgin Islands,US,2020-02-24,0.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,55,77.6,75.2,80.1,999.9,0,0.0,0
29994,29995,Virgin Islands,US,2020-02-25,0.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,56,76.7,73.2,79.5,999.9,0,0.0,0
29995,29996,Virgin Islands,US,2020-02-26,0.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,57,77.8,75.0,81.9,999.9,0,0.0,0
29996,29997,Virgin Islands,US,2020-02-27,0.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,58,77.4,74.3,81.7,999.9,0,0.0,0
29997,29998,Virgin Islands,US,2020-02-28,0.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,59,78.1,75.2,81.7,999.9,0,0.0,0
29998,29999,Virgin Islands,US,2020-02-29,0.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,60,78.1,75.4,80.4,999.9,0,0.0,0
29999,30000,Virgin Islands,US,2020-03-01,0.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,61,78.2,74.5,81.3,999.9,0,0.0,0
30000,30001,Virgin Islands,US,2020-03-02,0.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,62,77.8,75.0,80.2,999.9,0,0.0,0
30001,30002,Virgin Islands,US,2020-03-03,0.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,63,78.7,75.6,82.4,999.9,0,0.0,0
30002,30003,Virgin Islands,US,2020-03-04,0.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,64,78.9,75.6,82.2,999.9,0,0.0,0
30003,30004,Virgin Islands,US,2020-03-05,0.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,65,79.1,76.6,81.9,999.9,0,0.0,0
30004,30005,Virgin Islands,US,2020-03-06,0.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,66,78.5,75.7,81.1,999.9,0,0.0,0
30005,30006,Virgin Islands,US,2020-03-07,0.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,67,78.5,75.6,81.3,999.9,0,0.0,0
30006,30007,Virgin Islands,US,2020-03-08,0.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,68,76.0,73.0,79.5,999.9,0,0.0,0
30007,30008,Virgin Islands,US,2020-03-09,0.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,69,76.1,73.2,77.9,999.9,0,0.0,0
30008,30009,Virgin Islands,US,2020-03-10,0.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,70,78.2,73.6,82.0,999.9,0,0.0,0
30009,30010,Virgin Islands,US,2020-03-11,0.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,71,78.1,74.5,81.9,999.9,0,0.0,0
30010,30011,Virgin Islands,US,2020-03-12,0.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,72,78.5,76.6,80.4,999.9,0,0.0,0
30011,30012,Virgin Islands,US,2020-03-13,0.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,73,78.4,76.1,80.2,999.9,0,0.0,0
30012,30013,Virgin Islands,US,2020-03-14,0.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,74,78.5,76.8,79.7,999.9,0,0.0,0
30013,30014,Virgin Islands,US,2020-03-15,0.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,75,77.6,76.5,79.2,999.9,0,0.0,0
30014,30015,Virgin Islands,US,2020-03-16,1.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,76,77.4,74.5,79.0,999.9,0,0.0,0
30015,30016,Virgin Islands,US,2020-03-17,2.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,77,78.3,77.2,79.5,999.9,0,0.0,0
30016,30017,Virgin Islands,US,2020-03-18,2.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,78,78.6,75.9,81.1,999.9,0,0.0,0
30017,30018,Virgin Islands,US,2020-03-19,3.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,79,78.6,76.3,81.7,999.9,0,0.0,0
30018,30019,Virgin Islands,US,2020-03-20,0.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,80,77.6,73.6,81.3,999.9,0,0.0,0
30019,30020,Virgin Islands,US,2020-03-21,0.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,81,77.4,73.6,79.9,999.9,0,0.0,0
30020,30021,Virgin Islands,US,2020-03-22,6.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,82,78.1,74.1,81.5,999.9,0,0.0,0
30021,30022,Virgin Islands,US,2020-03-23,7.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,83,77.4,73.2,80.2,999.9,0,0.0,0
30022,30023,Virgin Islands,US,2020-03-24,17.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,84,78.2,76.3,81.1,999.9,0,0.0,0
30023,30024,Virgin Islands,US,2020-03-25,17.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,85,78.8,77.0,81.0,999.9,0,0.0,0
30024,30025,Virgin Islands,US,2020-03-26,17.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,86,77.2,72.0,80.2,999.9,0,0.0,0
30025,30026,Virgin Islands,US,2020-03-27,19.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,87,77.8,75.0,79.9,999.9,0,0.0,0
30026,30027,Virgin Islands,US,2020-03-28,22.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,88,78.7,75.7,83.1,999.9,0,0.0,0
30027,30028,Virgin Islands,US,2020-03-29,0.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,89,79.1,76.6,82.4,999.9,0,0.0,0
30028,30029,Virgin Islands,US,2020-03-30,0.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,90,77.4,75.9,78.1,17.5,11,0.0,0
30029,30030,Virgin Islands,US,2020-03-31,30.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,91,77.4,75.9,78.1,17.5,11,0.0,0
30030,30031,Virgin Islands,US,2020-04-01,30.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,92,77.4,75.9,78.1,17.5,11,0.0,0
30031,30032,Virgin Islands,US,2020-04-02,30.0,0.0,US-Virgin Islands,18.33579999999999,-64.89629999999991,93,77.4,75.9,78.1,17.5,11,0.0,0
30067,30068,Virginia,US,2020-01-22,0.0,0.0,US-Virginia,37.76929999999997,-78.17000000000004,22,23.2,12.7,36.7,15.1,3.8,0.0,0
30068,30069,Virginia,US,2020-01-23,0.0,0.0,US-Virginia,37.76929999999997,-78.17000000000004,23,27.8,18.0,44.6,12.3,0.9,0.0,0
30069,30070,Virginia,US,2020-01-24,0.0,0.0,US-Virginia,37.76929999999997,-78.17000000000004,24,40.5,31.3,53.2,7.6,4,99.99,1
30070,30071,Virginia,US,2020-01-25,0.0,0.0,US-Virginia,37.76929999999997,-78.17000000000004,25,50.1,42.4,57.0,995.8,4.6,1.45,1
30071,30072,Virginia,US,2020-01-26,0.0,0.0,US-Virginia,37.76929999999997,-78.17000000000004,26,38.7,27.9,50.2,996.1,5.2,0.01,1
30072,30073,Virginia,US,2020-01-27,0.0,0.0,US-Virginia,37.76929999999997,-78.17000000000004,27,38.9,27.9,51.4,993.9,5,0.0,0
30073,30074,Virginia,US,2020-01-28,0.0,0.0,US-Virginia,37.76929999999997,-78.17000000000004,28,42.0,32.7,47.8,996.0,5.6,0.0,0
30074,30075,Virginia,US,2020-01-29,0.0,0.0,US-Virginia,37.76929999999997,-78.17000000000004,29,33.9,24.4,46.2,1.6,2.2,0.0,0
30075,30076,Virginia,US,2020-01-30,0.0,0.0,US-Virginia,37.76929999999997,-78.17000000000004,30,30.4,23.2,41.4,6.0,3.1,0.0,0
30076,30077,Virginia,US,2020-01-31,0.0,0.0,US-Virginia,37.76929999999997,-78.17000000000004,31,32.9,23.7,41.9,8.5,0.9,0.02,1
30077,30078,Virginia,US,2020-02-01,0.0,0.0,US-Virginia,37.76929999999997,-78.17000000000004,32,35.5,24.4,51.8,997.5,1.7,99.99,1
30078,30079,Virginia,US,2020-02-02,0.0,0.0,US-Virginia,37.76929999999997,-78.17000000000004,33,41.8,29.3,58.6,989.1,5.1,99.99,1
30079,30080,Virginia,US,2020-02-03,0.0,0.0,US-Virginia,37.76929999999997,-78.17000000000004,34,50.6,33.3,67.1,992.0,4.8,0.0,0
30080,30081,Virginia,US,2020-02-04,0.0,0.0,US-Virginia,37.76929999999997,-78.17000000000004,35,60.2,54.0,69.6,994.7,4.8,99.99,1
30081,30082,Virginia,US,2020-02-05,0.0,0.0,US-Virginia,37.76929999999997,-78.17000000000004,36,52.3,37.6,64.0,996.0,6.3,0.07,1
30082,30083,Virginia,US,2020-02-06,0.0,0.0,US-Virginia,37.76929999999997,-78.17000000000004,37,38.7,36.5,44.6,989.6,3.3,0.31,1
30083,30084,Virginia,US,2020-02-07,0.0,0.0,US-Virginia,37.76929999999997,-78.17000000000004,38,49.4,37.6,58.3,976.4,10.5,0.0,1
30084,30085,Virginia,US,2020-02-08,0.0,0.0,US-Virginia,37.76929999999997,-78.17000000000004,39,34.6,24.4,43.9,3.0,6,0.15,0
30085,30086,Virginia,US,2020-02-09,0.0,0.0,US-Virginia,37.76929999999997,-78.17000000000004,40,36.3,22.8,50.7,12.7,3.7,0.0,0
30086,30087,Virginia,US,2020-02-10,0.0,0.0,US-Virginia,37.76929999999997,-78.17000000000004,41,42.9,38.3,50.2,8.2,6.9,0.18,1
30087,30088,Virginia,US,2020-02-11,0.0,0.0,US-Virginia,37.76929999999997,-78.17000000000004,42,52.3,45.1,59.4,998.3,4.8,0.43,1
30088,30089,Virginia,US,2020-02-12,0.0,0.0,US-Virginia,37.76929999999997,-78.17000000000004,43,46.1,40.3,54.1,2.1,3.6,99.99,1
30089,30090,Virginia,US,2020-02-13,0.0,0.0,US-Virginia,37.76929999999997,-78.17000000000004,44,47.4,39.9,59.2,993.0,5.5,0.1,1
30090,30091,Virginia,US,2020-02-14,0.0,0.0,US-Virginia,37.76929999999997,-78.17000000000004,45,39.9,28.8,53.8,4.9,6.8,0.19,0
30091,30092,Virginia,US,2020-02-15,0.0,0.0,US-Virginia,37.76929999999997,-78.17000000000004,46,25.9,12.6,38.7,17.7,4.9,0.0,0
30092,30093,Virginia,US,2020-02-16,0.0,0.0,US-Virginia,37.76929999999997,-78.17000000000004,47,36.7,26.4,50.9,6.9,4.5,0.0,0
30093,30094,Virginia,US,2020-02-17,0.0,0.0,US-Virginia,37.76929999999997,-78.17000000000004,48,42.3,30.0,54.7,5.0,4.9,0.0,0
30094,30095,Virginia,US,2020-02-18,0.0,0.0,US-Virginia,37.76929999999997,-78.17000000000004,49,43.4,31.6,58.3,5.8,4.2,0.0,0
30095,30096,Virginia,US,2020-02-19,0.0,0.0,US-Virginia,37.76929999999997,-78.17000000000004,50,48.1,32.9,52.0,6.2,5.1,0.08,1
30096,30097,Virginia,US,2020-02-20,0.0,0.0,US-Virginia,37.76929999999997,-78.17000000000004,51,32.6,25.7,38.5,13.2,3.3,0.0,0
30097,30098,Virginia,US,2020-02-21,0.0,0.0,US-Virginia,37.76929999999997,-78.17000000000004,52,30.2,21.4,37.4,14.7,8.2,0.0,0
30098,30099,Virginia,US,2020-02-22,0.0,0.0,US-Virginia,37.76929999999997,-78.17000000000004,53,33.0,18.9,55.0,12.3,3,0.0,0
30099,30100,Virginia,US,2020-02-23,0.0,0.0,US-Virginia,37.76929999999997,-78.17000000000004,54,39.2,18.1,60.8,6.8,3.6,0.0,0
30100,30101,Virginia,US,2020-02-24,0.0,0.0,US-Virginia,37.76929999999997,-78.17000000000004,55,45.7,32.2,56.5,0.8,4.4,0.0,0
30101,30102,Virginia,US,2020-02-25,0.0,0.0,US-Virginia,37.76929999999997,-78.17000000000004,56,47.9,44.4,54.7,994.5,4.4,0.17,1
30102,30103,Virginia,US,2020-02-26,0.0,0.0,US-Virginia,37.76929999999997,-78.17000000000004,57,48.9,42.6,54.1,993.5,2.3,0.05,1
30103,30104,Virginia,US,2020-02-27,0.0,0.0,US-Virginia,37.76929999999997,-78.17000000000004,58,43.5,35.8,54.5,990.2,11.5,0.13,1
30104,30105,Virginia,US,2020-02-28,0.0,0.0,US-Virginia,37.76929999999997,-78.17000000000004,59,35.1,27.1,46.6,998.0,7.8,0.0,0
30105,30106,Virginia,US,2020-02-29,0.0,0.0,US-Virginia,37.76929999999997,-78.17000000000004,60,32.8,22.8,40.1,998.1,7.7,0.0,0
30106,30107,Virginia,US,2020-03-01,0.0,0.0,US-Virginia,37.76929999999997,-78.17000000000004,61,33.5,18.3,53.6,6.4,4.4,0.0,0
30107,30108,Virginia,US,2020-03-02,0.0,0.0,US-Virginia,37.76929999999997,-78.17000000000004,62,48.2,36.5,66.0,0.9,7.9,0.0,0
30108,30109,Virginia,US,2020-03-03,0.0,0.0,US-Virginia,37.76929999999997,-78.17000000000004,63,54.9,43.5,66.0,991.1,6,0.01,1
30109,30110,Virginia,US,2020-03-04,0.0,0.0,US-Virginia,37.76929999999997,-78.17000000000004,64,54.1,37.4,62.6,993.3,6.5,0.0,0
30110,30111,Virginia,US,2020-03-05,0.0,0.0,US-Virginia,37.76929999999997,-78.17000000000004,65,48.3,37.4,54.9,1.3,5.1,0.0,0
30111,30112,Virginia,US,2020-03-06,0.0,0.0,US-Virginia,37.76929999999997,-78.17000000000004,66,41.3,26.8,57.0,996.1,5.9,0.0,0
30112,30113,Virginia,US,2020-03-07,0.0,0.0,US-Virginia,37.76929999999997,-78.17000000000004,67,42.8,37.6,52.5,3.9,9.1,99.99,1
30113,30114,Virginia,US,2020-03-08,0.0,0.0,US-Virginia,37.76929999999997,-78.17000000000004,68,38.9,20.8,62.8,16.1,3.6,0.0,0
30114,30115,Virginia,US,2020-03-09,0.0,0.0,US-Virginia,37.76929999999997,-78.17000000000004,69,55.0,41.2,74.8,13.5,6.4,0.0,0
30115,30116,Virginia,US,2020-03-10,7.0,0.0,US-Virginia,37.76929999999997,-78.17000000000004,70,60.3,55.2,69.4,7.0,8,99.99,1
30116,30117,Virginia,US,2020-03-11,9.0,0.0,US-Virginia,37.76929999999997,-78.17000000000004,71,56.7,43.2,64.4,2.1,4.5,0.0,0
30117,30118,Virginia,US,2020-03-12,17.0,0.0,US-Virginia,37.76929999999997,-78.17000000000004,72,53.0,46.8,66.0,0.5,5.2,0.0,0
30118,30119,Virginia,US,2020-03-13,30.0,0.0,US-Virginia,37.76929999999997,-78.17000000000004,73,59.9,49.8,77.0,996.2,6.6,0.18,1
30119,30120,Virginia,US,2020-03-14,41.0,1.0,US-Virginia,37.76929999999997,-78.17000000000004,74,52.7,37.2,64.6,9.3,4,0.0,0
30120,30121,Virginia,US,2020-03-15,45.0,1.0,US-Virginia,37.76929999999997,-78.17000000000004,75,42.7,39.7,51.8,12.4,5.6,99.99,1
30121,30122,Virginia,US,2020-03-16,49.0,1.0,US-Virginia,37.76929999999997,-78.17000000000004,76,42.9,31.5,55.0,14.4,3.4,0.0,0
30122,30123,Virginia,US,2020-03-17,67.0,2.0,US-Virginia,37.76929999999997,-78.17000000000004,77,49.9,37.8,68.2,6.6,4.7,99.99,1
30123,30124,Virginia,US,2020-03-18,77.0,2.0,US-Virginia,37.76929999999997,-78.17000000000004,78,52.2,45.9,61.7,11.3,6.2,0.0,0
30124,30125,Virginia,US,2020-03-19,99.0,2.0,US-Virginia,37.76929999999997,-78.17000000000004,79,63.5,48.0,80.4,6.5,6.1,0.19,1
30125,30126,Virginia,US,2020-03-20,122.0,2.0,US-Virginia,37.76929999999997,-78.17000000000004,80,72.2,64.9,81.1,1.8,7.4,0.0,0
30126,30127,Virginia,US,2020-03-21,156.0,2.0,US-Virginia,37.76929999999997,-78.17000000000004,81,58.0,45.3,76.8,5.1,8,0.16,1
30127,30128,Virginia,US,2020-03-22,220.0,6.0,US-Virginia,37.76929999999997,-78.17000000000004,82,45.2,39.0,52.5,14.9,6.5,0.02,0
30128,30129,Virginia,US,2020-03-23,254.0,6.0,US-Virginia,37.76929999999997,-78.17000000000004,83,42.6,39.0,46.4,9.8,5,0.22,1
30129,30130,Virginia,US,2020-03-24,293.0,9.0,US-Virginia,37.76929999999997,-78.17000000000004,84,44.5,34.2,55.0,3.2,2,0.02,1
30130,30131,Virginia,US,2020-03-25,396.0,9.0,US-Virginia,37.76929999999997,-78.17000000000004,85,45.1,42.3,49.6,997.7,6.2,0.5,1
30131,30132,Virginia,US,2020-03-26,466.0,10.0,US-Virginia,37.76929999999997,-78.17000000000004,86,46.6,34.9,59.7,1.3,4.8,0.12,1
30132,30133,Virginia,US,2020-03-27,607.0,10.0,US-Virginia,37.76929999999997,-78.17000000000004,87,57.9,47.8,71.1,994.7,5.1,0.0,1
30133,30134,Virginia,US,2020-03-28,740.0,13.0,US-Virginia,37.76929999999997,-78.17000000000004,88,57.5,53.4,67.6,998.2,3.7,0.1,1
30134,30135,Virginia,US,2020-03-29,890.0,20.0,US-Virginia,37.76929999999997,-78.17000000000004,89,61.9,52.3,85.8,995.9,4.5,0.01,1
30135,30136,Virginia,US,2020-03-30,1020.0,15.0,US-Virginia,37.76929999999997,-78.17000000000004,90,70.1,59.0,80.4,994.4,6.9,0.0,0
30136,30137,Virginia,US,2020-03-31,1249.0,27.0,US-Virginia,37.76929999999997,-78.17000000000004,91,70.1,59.0,80.4,994.4,6.9,0.0,0
30137,30138,Virginia,US,2020-04-01,1483.0,34.0,US-Virginia,37.76929999999997,-78.17000000000004,92,70.1,59.0,80.4,994.4,6.9,0.0,0
30138,30139,Virginia,US,2020-04-02,1706.0,41.0,US-Virginia,37.76929999999997,-78.17000000000004,93,70.1,59.0,80.4,994.4,6.9,0.0,0
30174,30175,Washington,US,2020-01-22,0.0,0.0,US-Washington,47.40090000000006,-121.4904999999999,22,32.1,28.9,33.1,874.8,2.3,0.42,1
30175,30176,Washington,US,2020-01-23,0.0,0.0,US-Washington,47.40090000000006,-121.4904999999999,23,32.6,30.9,36.0,878.0,2.7,0.52,1
30176,30177,Washington,US,2020-01-24,0.0,0.0,US-Washington,47.40090000000006,-121.4904999999999,24,35.4,32.0,39.9,874.9,2.2,1.13,1
30177,30178,Washington,US,2020-01-25,0.0,0.0,US-Washington,47.40090000000006,-121.4904999999999,25,34.3,32.0,39.9,876.5,1.5,0.14,1
30178,30179,Washington,US,2020-01-26,0.0,0.0,US-Washington,47.40090000000006,-121.4904999999999,26,33.8,32.0,37.9,875.6,2.7,0.55,1
30179,30180,Washington,US,2020-01-27,0.0,0.0,US-Washington,47.40090000000006,-121.4904999999999,27,32.6,30.9,35.1,879.3,2.8,0.3,1
30180,30181,Washington,US,2020-01-28,0.0,0.0,US-Washington,47.40090000000006,-121.4904999999999,28,31.5,30.0,35.1,875.6,2,1.07,1
30181,30182,Washington,US,2020-01-29,0.0,0.0,US-Washington,47.40090000000006,-121.4904999999999,29,33.7,30.0,35.1,881.4,1.5,0.11,1
30182,30183,Washington,US,2020-01-30,0.0,0.0,US-Washington,47.40090000000006,-121.4904999999999,30,31.9,28.9,35.1,883.7,2.6,0.13,1
30183,30184,Washington,US,2020-01-31,0.0,0.0,US-Washington,47.40090000000006,-121.4904999999999,31,40.9,28.9,46.9,880.3,5.9,0.07,1
30184,30185,Washington,US,2020-02-01,0.0,0.0,US-Washington,47.40090000000006,-121.4904999999999,32,41.8,30.9,51.1,875.9,8.8,0.06,1
30185,30186,Washington,US,2020-02-02,0.0,0.0,US-Washington,47.40090000000006,-121.4904999999999,33,25.5,21.9,30.9,880.1,4.2,0.15,1
